780	193.379
780.5	193.361
781	193.344
781.5	193.327
782	193.31
782.5	193.292
783	193.275
783.5	193.257
784	193.24
784.5	193.222
785	193.204
785.5	193.187
786	193.169
786.5	193.151
787	193.133
787.5	193.115
788	193.097
788.5	193.079
789	193.061
789.5	193.044
790	193.026
790.5	193.008
791	192.99
791.5	192.972
792	192.953
792.5	192.935
793	192.917
793.5	192.899
794	192.883
794.5	192.866
795	192.849
795.5	192.832
796	192.815
796.5	192.798
797	192.781
797.5	192.764
798	192.747
798.5	192.73
799	192.713
799.5	192.696
800	192.678
800.5	192.661
801	192.644
801.5	192.626
802	192.609
802.5	192.591
803	192.573
803.5	192.556
804	192.538
804.5	192.52
805	192.502
805.5	192.485
806	192.467
806.5	192.449
807	192.431
807.5	192.413
808	192.395
808.5	192.377
809	192.359
809.5	192.341
810	192.323
810.5	192.305
811	192.287
811.5	192.269
812	192.251
812.5	192.234
813	192.218
813.5	192.201
814	192.184
814.5	192.167
815	192.15
815.5	192.133
816	192.116
816.5	192.099
817	192.082
817.5	192.065
818	192.047
818.5	192.03
819	192.013
819.5	191.995
820	191.978
820.5	191.961
821	191.943
821.5	191.925
822	191.908
822.5	191.89
823	191.872
823.5	191.855
824	191.837
824.5	191.819
825	191.801
825.5	191.783
826	191.765
826.5	191.747
827	191.73
827.5	191.712
828	191.694
828.5	191.676
829	191.658
829.5	191.64
830	191.622
830.5	191.604
831	191.586
831.5	191.569
832	191.552
832.5	191.536
833	191.519
833.5	191.502
834	191.485
834.5	191.468
835	191.451
835.5	191.434
836	191.417
836.5	191.4
837	191.383
837.5	191.365
838	191.348
838.5	191.331
839	191.313
839.5	191.296
840	191.278
840.5	191.261
841	191.243
841.5	191.226
842	191.208
842.5	191.19
843	191.173
843.5	191.155
844	191.137
844.5	191.119
845	191.101
845.5	191.083
846	191.065
846.5	191.048
847	191.03
847.5	191.012
848	190.994
848.5	190.976
849	190.958
849.5	190.94
850	190.922
850.5	190.904
851	190.888
851.5	190.871
852	190.854
852.5	190.837
853	190.821
853.5	190.804
854	190.787
854.5	190.77
855	190.753
855.5	190.736
856	190.718
856.5	190.701
857	190.684
857.5	190.667
858	190.65
858.5	190.632
859	190.615
859.5	190.597
860	190.58
860.5	190.562
861	190.545
861.5	190.527
862	190.51
862.5	190.492
863	190.474
863.5	190.456
864	190.439
864.5	190.421
865	190.403
865.5	190.385
866	190.367
866.5	190.349
867	190.332
867.5	190.314
868	190.296
868.5	190.278
869	190.26
869.5	190.242
870	190.224
870.5	190.207
871	190.19
871.5	190.173
872	190.157
872.5	190.14
873	190.123
873.5	190.106
874	190.089
874.5	190.072
875	190.055
875.5	190.038
876	190.021
876.5	190.004
877	189.987
877.5	189.97
878	189.952
878.5	189.935
879	189.918
879.5	189.9
880	189.883
880.5	189.866
881	189.848
881.5	189.83
882	189.813
882.5	189.795
883	189.778
883.5	189.76
884	189.742
884.5	189.724
885	189.706
885.5	189.689
886	189.671
886.5	189.653
887	189.635
887.5	189.618
888	189.6
888.5	189.582
889	189.564
889.5	189.546
890	189.528
890.5	189.51
891	189.494
891.5	189.477
892	189.46
892.5	189.444
893	189.427
893.5	189.41
894	189.393
894.5	189.376
895	189.359
895.5	189.342
896	189.325
896.5	189.308
897	189.291
897.5	189.274
898	189.257
898.5	189.24
899	189.222
899.5	189.205
900	189.188
900.5	189.17
901	189.153
901.5	189.135
902	189.118
902.5	189.1
903	189.083
903.5	189.065
904	189.048
904.5	189.03
905	189.012
905.5	188.994
906	188.977
906.5	188.959
907	188.941
907.5	188.924
908	188.906
908.5	188.888
909	188.87
909.5	188.852
910	188.834
910.5	188.816
911	188.799
911.5	188.782
912	188.765
912.5	188.748
913	188.732
913.5	188.715
914	188.698
914.5	188.681
915	188.665
915.5	188.648
916	188.631
916.5	188.614
917	188.597
917.5	188.58
918	188.563
918.5	188.546
919	188.529
919.5	188.511
920	188.494
920.5	188.477
921	188.46
921.5	188.442
922	188.425
922.5	188.408
923	188.39
923.5	188.373
924	188.355
